4,21,26,47,56,86,90,113,124,194,242,220,210,274,281,286,298,389,429,494,555,535,580,611,628,703,730,739,655,618,569,577,486,483,468,440,424,358,314,262,233,218,204,177,155,153,131,138,115,95,79,84,61,68,51,48,36,39,24,20,16,13,6,0
0,1,0,3,3,3,7,9,8,22,6,10,9,7,13,12,6,5,11,8,9,9,18,26,19,15,13,17,14,13,18,15,18,13,12,12,12,12,8,12,5,4,16,10,9,5,7,6,8,7,3,4,3,2,1,4,2,2,2,2,2,1,1,0
0,0,1,0,4,3,3,6,13,14,8,10,12,15,21,14,12,10,12,9,11,17,13,18,17,18,13,14,19,26,24,24,26,18,17,16,12,17,13,11,12,12,12,11,9,12,7,9,9,6,4,3,7,2,1,5,1,3,2,2,2,1,0,0
0,1,6,3,4,0,2,10,14,12,10,9,9,11,10,14,8,8,11,14,12,19,15,16,20,7,12,15,23,22,17,19,18,11,17,13,16,13,15,11,26,10,5,9,14,3,8,4,4,7,4,3,4,3,1,0,4,2,1,1,1,1,0,0
0,0,0,1,3,4,7,13,13,7,8,7,22,16,16,15,9,8,9,3,14,13,27,29,15,14,33,19,28,15,12,13,14,15,14,15,16,24,17,11,16,22,11,15,6,9,7,5,5,6,5,4,5,2,4,7,2,2,2,2,0,0,0,0
0,0,1,3,3,10,5,6,8,6,10,12,12,14,12,11,11,9,13,10,13,26,21,18,23,29,23,27,16,24,18,20,11,17,15,27,21,21,24,22,18,21,7,8,10,6,4,12,5,4,5,3,3,5,4,7,4,2,3,0,2,0,0,0
0,0,1,2,1,3,6,9,4,5,9,12,12,9,9,7,12,12,9,16,13,19,11,19,19,28,22,22,32,24,26,27,19,23,26,27,22,27,18,11,13,15,17,13,18,8,9,12,6,6,7,6,7,6,3,1,1,1,1,0,0,1,1,0
1,0,0,2,0,2,6,9,11,8,3,6,8,7,8,12,12,20,15,15,24,13,19,8,23,22,23,26,31,31,33,21,21,22,30,39,34,23,16,29,13,19,10,9,9,10,10,10,15,10,4,7,4,8,0,4,6,3,3,3,1,1,0,0
0,0,1,4,1,5,3,4,7,12,3,6,8,6,7,10,9,7,18,21,32,36,34,25,22,30,31,41,36,38,29,37,26,34,42,41,29,26,22,25,21,10,21,14,13,9,7,8,17,4,4,4,5,9,2,5,3,1,2,1,2,0,0,0
0,0,1,3,2,2,6,4,8,2,5,12,3,9,13,13,12,12,13,19,25,23,32,26,47,44,42,45,44,36,40,35,41,46,38,49,33,38,27,26,26,29,17,14,15,16,5,13,9,11,10,9,5,5,7,1,2,1,2,1,1,1,1,0
1,2,1,4,2,3,6,3,5,2,14,8,10,9,12,13,13,14,11,8,18,21,28,48,43,54,53,41,47,54,37,40,54,62,60,50,49,48,43,39,36,24,21,26,16,14,15,10,11,8,9,9,9,10,8,5,2,2,3,0,1,0,0,0
0,2,1,1,4,0,2,5,4,6,5,5,8,8,9,6,12,13,11,25,23,24,24,23,32,43,41,40,56,45,57,49,65,58,64,65,54,42,36,50,26,28,23,24,24,18,14,13,6,14,7,12,7,9,3,7,0,5,6,0,0,1,1,0
1,3,1,1,3,2,2,0,4,2,4,6,5,7,5,9,9,10,10,20,24,31,40,30,36,37,37,27,66,49,65,68,70,80,56,80,83,54,38,40,30,42,38,25,24,17,12,16,16,14,6,9,7,4,6,2,5,2,1,3,0,1,0,0
0,1,1,0,5,4,2,3,2,3,6,4,6,9,9,9,11,9,14,18,17,18,27,22,20,41,33,40,57,56,73,66,50,66,91,80,65,56,54,49,44,48,35,33,23,20,23,18,16,15,13,5,9,5,4,2,2,1,0,1,0,0,1,0
0,2,0,2,2,2,5,2,1,5,5,9,4,4,12,5,5,15,2,10,16,16,12,17,24,31,40,38,37,56,69,77,79,75,89,95,90,50,66,55,55,47,39,44,30,33,24,13,15,16,14,8,10,9,3,3,2,3,0,1,0,1,0,0
0,0,2,0,1,3,2,3,2,1,6,4,6,3,6,4,7,12,10,13,13,15,18,29,15,19,23,24,18,24,26,44,66,66,102,111,73,79,54,56,63,45,26,29,17,13,16,20,9,11,10,7,4,1,7,3,1,0,4,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
