18,72,97,157,258,358,378,431,389,407,415,444,484,508,464,420,455,391,363,363,357,390,306,359,316,279,256,217,256,253,265,288,282,246,288,308,304,330,345,360,377,448,466,452,384,447,456,483,504,459,450,488,425,437,386,317,331,284,208,170,99,64,17,0
2,3,7,15,15,30,28,25,33,35,33,27,21,27,31,28,23,15,20,11,13,17,17,17,9,15,21,13,16,16,14,17,14,31,17,17,13,20,19,25,26,24,28,21,20,22,34,30,27,38,35,43,31,18,20,18,26,10,10,11,6,1,2,0
0,4,8,7,20,30,29,31,32,25,27,26,29,29,36,28,15,25,19,18,22,8,14,18,20,25,11,12,18,19,19,18,18,15,17,13,14,19,18,17,26,19,16,19,16,18,25,33,32,37,36,27,19,27,11,20,14,7,15,5,3,1,2,0
1,3,11,13,25,28,34,37,24,13,31,25,32,37,32,25,27,19,19,17,18,13,17,18,17,20,18,19,17,18,13,16,12,20,11,22,15,21,21,11,17,14,23,26,21,17,18,31,38,18,24,24,24,17,15,23,20,16,10,4,3,5,1,0
4,5,4,15,19,34,29,37,31,29,29,38,23,37,32,28,36,23,25,22,19,27,27,27,21,23,29,22,29,22,12,19,20,18,16,26,23,10,17,12,22,25,25,14,12,22,13,18,30,30,19,25,19,20,25,26,19,23,14,8,3,5,0,0
1,3,8,13,28,25,31,39,31,28,22,30,27,33,36,36,25,23,32,28,22,19,30,25,24,33,31,25,16,23,15,18,20,18,22,24,20,27,14,19,18,19,18,18,18,17,27,23,18,16,22,15,18,15,24,19,31,19,7,5,5,3,0,0
2,3,3,10,17,26,31,27,47,37,35,37,48,58,34,27,22,23,23,32,29,26,15,19,25,27,27,29,18,22,20,20,28,18,25,25,21,17,17,10,12,19,20,11,17,18,23,13,18,20,17,15,21,21,16,31,17,22,13,11,2,2,1,0
2,6,5,14,18,30,30,34,36,54,33,29,31,35,48,34,22,30,37,35,26,31,27,28,23,38,19,26,23,20,20,25,20,10,21,16,25,18,26,19,18,18,15,20,23,18,31,16,18,29,30,24,18,26,25,23,30,28,12,9,5,2,2,0
1,3,8,15,21,28,24,31,40,46,44,42,41,29,31,35,33,39,50,30,23,30,34,28,30,27,19,26,18,29,22,24,30,32,24,29,30,37,18,15,26,20,22,15,18,9,30,26,15,35,23,16,24,32,20,44,48,30,23,7,7,5,2,0
0,1,14,14,15,33,32,35,32,38,30,54,32,50,37,50,32,33,30,25,25,27,33,21,37,33,24,27,32,33,30,27,41,35,35,40,33,31,38,35,22,15,13,18,21,26,23,26,21,29,41,37,43,45,37,38,33,35,19,10,6,7,2,0
0,4,8,13,12,14,25,21,41,26,31,41,34,49,30,27,30,38,37,39,35,35,30,38,36,34,19,26,30,30,28,29,30,37,38,43,32,37,55,39,19,26,28,24,19,34,40,33,27,35,38,43,39,35,46,38,41,30,25,10,4,3,1,0
3,6,14,14,15,24,19,24,24,26,23,36,37,29,37,39,43,43,40,32,31,27,34,33,28,27,32,39,33,28,36,35,29,23,21,24,35,33,42,53,42,37,37,38,48,29,37,31,37,43,40,41,35,25,39,43,36,37,20,8,10,4,1,0
0,4,5,16,22,19,16,22,24,24,30,23,31,37,34,55,62,56,40,37,43,50,51,31,37,36,27,32,43,26,36,43,47,45,43,41,50,56,46,42,58,41,40,43,34,35,33,41,39,39,37,28,42,32,34,55,39,36,27,14,7,4,2,0
0,2,8,17,19,31,21,29,20,20,19,31,21,27,30,26,48,57,52,43,35,43,36,36,34,42,50,40,37,32,39,45,41,43,46,54,48,45,39,35,53,44,43,41,36,46,47,43,42,36,35,30,32,26,33,55,52,46,31,13,7,6,0,0
1,3,10,19,21,23,26,22,17,27,21,21,26,28,26,34,31,40,34,40,34,41,48,38,33,32,29,44,25,27,34,25,41,39,48,42,50,48,68,54,47,53,45,34,46,41,54,51,51,47,52,29,34,37,44,50,23,41,19,14,8,2,0,0
2,1,9,9,15,14,20,20,18,19,18,20,21,24,19,15,28,22,27,24,25,26,31,20,24,27,25,25,18,17,16,30,37,36,33,41,28,37,34,33,46,45,53,55,41,37,48,39,49,42,38,30,30,28,28,28,11,20,15,13,6,2,1,0
