1.521e-07,1.9459e-06,9.4373e-06,1.8773e-05,1.6787e-05,8.0114e-06,5.8474e-06,9.0433e-06,1.3869e-05,2.2323e-05,2.4962e-05,2.1956e-05,2.2699e-05,2.0316e-05,1.1388e-05,9.1979e-06,1.5784e-05,2e-05,1.4853e-05,5.9246e-06,1.3984e-06,2.6413e-06,1.1373e-05,2.0188e-05,1.8149e-05,2.0112e-05,3.704e-05,4.7529e-05,2.8271e-05,1.2713e-05,1.1773e-05,6.864e-06,1.8765e-06,2.879e-06,1.0451e-05,1.9208e-05,1.9736e-05,2.2457e-05,4.2856e-05,6.8812e-05,7.7082e-05,7.9495e-05,0.00010734,0.00014021,0.00015102,0.00013974,0.00010214,7.0296e-05,5.6782e-05,5.6123e-05,4.8351e-05,2.7677e-05,1.4952e-05,1.3573e-05,1.1292e-05,9.3939e-06,8.6532e-06,8.6999e-06,5.7556e-06,1.8529e-06,2.8277e-07,1.6969e-08,0,0
2.5076e-07,3.2564e-06,1.6145e-05,3.3605e-05,3.2362e-05,1.7453e-05,1.2998e-05,1.6424e-05,1.9424e-05,2.7727e-05,3.8701e-05,4.9466e-05,5.2344e-05,3.8502e-05,2.0815e-05,1.7812e-05,2.2471e-05,2.3937e-05,1.972e-05,1.0035e-05,3.7168e-06,3.9787e-06,1.3452e-05,2.5912e-05,2.8044e-05,3.0475e-05,4.3142e-05,4.8377e-05,2.773e-05,1.0547e-05,7.6101e-06,4.3225e-06,2.0389e-06,6.3613e-06,1.784e-05,3.0441e-05,3.6849e-05,4.5433e-05,7.5558e-05,0.00011771,0.00013811,0.00013536,0.00014595,0.00016405,0.00016158,0.0001283,9.0744e-05,7.4322e-05,7.2891e-05,8.1476e-05,7.1132e-05,4.0369e-05,1.8291e-05,1.23e-05,1.3018e-05,1.4763e-05,1.49e-05,1.6983e-05,1.3817e-05,5.6795e-06,1.0518e-06,7.6048e-08,0,0
1.7046e-07,2.1473e-06,1.0959e-05,2.5042e-05,2.8458e-05,2.2211e-05,2.195e-05,2.331e-05,2.5947e-05,3.3031e-05,4.9094e-05,7.255e-05,8.1785e-05,6.3861e-05,3.5204e-05,2.2602e-05,2.1221e-05,2.2579e-05,2.1268e-05,1.5108e-05,1.1242e-05,9.0646e-06,1.5406e-05,2.8582e-05,3.171e-05,2.6616e-05,3.006e-05,3.5463e-05,2.4248e-05,9.9307e-06,4.5325e-06,2.3264e-06,2.5872e-06,1.0053e-05,2.3688e-05,3.5889e-05,4.9028e-05,7.3897e-05,0.00011141,0.00014512,0.00015923,0.00014358,0.00013129,0.00013644,0.00012687,8.894e-05,6.2786e-05,5.8823e-05,5.9381e-05,6.7314e-05,6.369e-05,4.0817e-05,2.2102e-05,1.4141e-05,1.3433e-05,1.2366e-05,1.0775e-05,1.4694e-05,1.5515e-05,7.7721e-06,1.6035e-06,1.2538e-07,0,0
3.3367e-07,1.7664e-06,5.533e-06,1.0931e-05,1.4559e-05,2.0001e-05,2.8442e-05,3.2569e-05,3.6321e-05,3.2878e-05,3.8002e-05,5.9846e-05,7.7959e-05,7.163e-05,4.2066e-05,2.0249e-05,1.6907e-05,2.374e-05,2.7052e-05,2.6894e-05,2.793e-05,2.4302e-05,2.9798e-05,4.3663e-05,4.3733e-05,2.7846e-05,2.4751e-05,3.4709e-05,3.0803e-05,1.8765e-05,1.2252e-05,7.8927e-06,6.8836e-06,1.3557e-05,2.3347e-05,3.0694e-05,4.9186e-05,8.9019e-05,0.0001328,0.00015407,0.00015278,0.00012914,0.00010756,0.00010341,8.7042e-05,6.0539e-05,4.3056e-05,3.6499e-05,4.1351e-05,5.796e-05,6.3062e-05,4.9957e-05,3.7063e-05,2.3906e-05,1.5857e-05,9.0757e-06,4.3843e-06,6.0286e-06,7.7904e-06,4.3588e-06,9.4342e-07,7.6048e-08,0,0
1.9331e-06,6.6922e-06,1.2583e-05,1.3662e-05,1.0375e-05,1.1913e-05,2.0147e-05,3.2515e-05,4.241e-05,3.3259e-05,2.8528e-05,3.9307e-05,5.2274e-05,5.3051e-05,3.5912e-05,2.0549e-05,2.151e-05,3.2062e-05,4.1251e-05,4.9248e-05,5.4218e-05,5.0773e-05,5.3889e-05,6.2735e-05,6.4e-05,4.9981e-05,4.4871e-05,5.3728e-05,4.8281e-05,3.7428e-05,3.0712e-05,2.4714e-05,2.4638e-05,3.0832e-05,3.3793e-05,3.5241e-05,5.7358e-05,9.714e-05,0.00013213,0.0001512,0.00015216,0.00013213,0.00010488,8.992e-05,6.9443e-05,5.0412e-05,3.4951e-05,2.6052e-05,3.7065e-05,5.4925e-05,5.472e-05,4.8336e-05,4.1483e-05,2.4218e-05,1.1976e-05,6.1657e-06,2.2117e-06,1.353e-06,1.6388e-06,1.0195e-06,3.3349e-07,9.3016e-08,1.6969e-08,1.3929e-09
5.8233e-06,1.552e-05,2.423e-05,2.4975e-05,1.693e-05,9.2715e-06,1.2177e-05,2.6381e-05,3.8581e-05,3.6554e-05,3.1654e-05,2.8621e-05,3.1752e-05,3.6471e-05,3.3767e-05,4.23e-05,6.8295e-05,8.7709e-05,8.8811e-05,8.3203e-05,8.0354e-05,7.5637e-05,7.2325e-05,7.5651e-05,9.1913e-05,0.00010444,0.00010075,9.4348e-05,7.6379e-05,6.0155e-05,5.1321e-05,4.6623e-05,5.5183e-05,6.6842e-05,6.7351e-05,7.4356e-05,0.00011174,0.00015268,0.00016197,0.00015946,0.00015919,0.00014476,0.00012165,0.00010033,7.2124e-05,4.5346e-05,2.9771e-05,2.5634e-05,3.0863e-05,3.39e-05,3.0199e-05,3.0315e-05,2.5693e-05,1.3363e-05,8.1604e-06,8.0946e-06,4.4097e-06,1.0392e-06,4.0815e-07,1.0025e-06,1.5444e-06,9.2784e-07,2.0672e-07,1.6969e-08
7.9581e-06,1.7702e-05,2.461e-05,2.8011e-05,2.233e-05,1.2339e-05,1.32e-05,2.3182e-05,3.3157e-05,4.4217e-05,4.7019e-05,3.5289e-05,2.9593e-05,3.5386e-05,4.5678e-05,8.3813e-05,0.00014792,0.00018308,0.00015948,0.00011431,9.0277e-05,8.6633e-05,9.079e-05,0.00011905,0.00017148,0.00020089,0.00018246,0.00015298,0.00011784,8.4777e-05,6.8027e-05,6.1282e-05,8.03e-05,0.0001161,0.00015282,0.00019711,0.00025489,0.00028727,0.00025632,0.0002117,0.00019413,0.00017257,0.00014815,0.00011207,7.3739e-05,4.8908e-05,3.8094e-05,3.1296e-05,2.3771e-05,1.8187e-05,1.9935e-05,2.4743e-05,1.6818e-05,8.2753e-06,1.0693e-05,1.3251e-05,7.276e-06,1.6388e-06,1.0518e-06,4.1521e-06,6.8456e-06,4.1521e-06,9.2645e-07,7.6048e-08
4.7853e-06,1.1486e-05,2.0564e-05,2.8886e-05,2.4809e-05,1.8156e-05,2.1546e-05,2.581e-05,3.0726e-05,4.8359e-05,6.3328e-05,5.8229e-05,5.1926e-05,5.3525e-05,6.3297e-05,0.0001046,0.00017254,0.00021575,0.00019471,0.0001429,0.00011818,0.00013108,0.00015273,0.00021037,0.00028836,0.00030391,0.00025841,0.00021098,0.00017073,0.00012583,8.8346e-05,6.9322e-05,9.9806e-05,0.00018584,0.00030966,0.0004098,0.0004495,0.00042984,0.00034909,0.00027258,0.00023926,0.00020174,0.00016293,0.00011292,7.151e-05,6.2277e-05,5.8429e-05,4.4037e-05,3.3608e-05,3.0139e-05,2.9919e-05,3.0457e-05,1.8764e-05,1.3006e-05,1.8173e-05,1.5153e-05,6.005e-06,1.2039e-06,1.6035e-06,6.8456e-06,1.1286e-05,6.8456e-06,1.5275e-06,1.2538e-07
2.215e-06,8.6783e-06,2.2052e-05,3.4674e-05,3.5947e-05,3.607e-05,4.1348e-05,3.9023e-05,3.4535e-05,4.0636e-05,5.7276e-05,7.171e-05,8.5761e-05,9.0625e-05,8.4816e-05,0.00010131,0.00013791,0.00017338,0.00017983,0.00016755,0.00018269,0.00022795,0.00025841,0.00030823,0.00037239,0.00037539,0.00032836,0.00027334,0.00022934,0.0001911,0.00013056,8.9453e-05,0.00014048,0.00028053,0.00046346,0.0005879,0.00058295,0.0004982,0.0003785,0.00028884,0.00023959,0.000182,0.00013534,9.887e-05,6.8077e-05,6.5352e-05,6.3076e-05,5.2915e-05,5.5931e-05,6.0806e-05,5.1565e-05,3.8173e-05,2.1109e-05,1.7796e-05,2.3888e-05,1.5254e-05,4.0588e-06,6.5891e-07,1.0195e-06,4.169e-06,6.847e-06,4.1521e-06,9.2645e-07,7.6048e-08
3.3e-06,1.0209e-05,2.4014e-05,3.7943e-05,4.5495e-05,4.873e-05,4.9294e-05,4.2326e-05,3.7579e-05,3.8423e-05,5.1697e-05,7.1887e-05,9.8274e-05,0.00011579,0.00010678,0.00010013,0.00011565,0.00014783,0.00017143,0.00019776,0.0002401,0.0002911,0.00032595,0.00036034,0.0003978,0.00040122,0.00037894,0.0003425,0.00030873,0.00028091,0.00020372,0.00015753,0.00025803,0.00043378,0.00058334,0.00066089,0.00061941,0.0005127,0.00039871,0.00032184,0.0002557,0.00017447,0.00012581,0.00010351,7.1521e-05,5.989e-05,5.7801e-05,5.3047e-05,6.2625e-05,7.5421e-05,6.6475e-05,4.2601e-05,2.0337e-05,1.3765e-05,1.514e-05,8.8599e-06,2.8724e-06,1.7135e-06,1.1346e-06,1.1332e-06,1.5444e-06,9.2645e-07,2.0672e-07,1.6969e-08
