14,26,53,66,69,67,90,93,98,89,89,88,92,99,161,145,177,189,223,215,192,193,242,244,253,265,274,278,295,341,333,350,420,417,348,341,305,307,339,366,351,329,315,348,346,405,344,367,325,300,331,318,298,218,203,157,122,95,70,46,35,23,3,0
1,0,2,5,4,4,1,7,1,2,3,2,1,0,3,4,2,1,4,2,4,3,0,7,4,6,6,8,11,11,13,11,15,13,16,23,24,30,22,31,33,28,30,28,40,39,37,31,37,39,33,29,27,26,10,12,9,10,2,2,1,1,0,0
2,2,2,3,6,2,2,2,2,5,2,0,0,1,2,2,3,2,3,3,3,0,1,1,6,5,8,10,13,8,14,16,17,19,26,18,28,26,39,26,33,33,30,24,37,36,34,25,46,32,22,21,20,19,15,10,12,10,4,1,1,1,1,0
0,3,0,0,1,3,3,1,4,2,0,3,4,2,4,0,2,4,2,5,7,3,3,5,7,6,9,9,9,10,15,11,12,17,24,30,23,32,26,26,33,28,27,30,33,44,27,34,32,26,31,30,24,12,16,15,16,10,4,7,2,1,0,0
0,0,2,1,3,1,2,2,2,2,0,7,3,5,5,2,1,1,4,2,5,2,3,5,4,7,9,15,16,14,17,21,28,20,32,29,42,24,39,26,39,25,30,41,33,33,34,33,22,24,26,24,22,24,18,13,14,12,5,3,2,2,0,0
0,3,0,1,0,2,1,1,2,1,4,3,3,5,4,3,2,5,4,4,2,4,4,3,7,7,9,9,15,21,29,32,33,23,31,30,34,29,48,41,44,50,37,40,34,28,31,31,14,20,27,24,17,17,19,15,11,2,5,2,2,4,0,0
0,3,3,1,3,3,2,2,2,5,4,6,2,4,5,8,8,6,8,6,6,8,6,8,8,12,17,15,15,20,27,36,39,50,28,42,48,50,46,35,35,45,34,27,31,33,34,32,22,22,30,16,25,13,14,12,14,7,3,4,5,2,1,0
0,2,1,2,1,3,1,1,2,0,4,2,8,4,6,4,7,10,9,6,5,1,7,8,12,19,19,17,27,37,63,57,43,47,56,63,63,46,58,49,48,39,36,23,36,29,29,31,26,25,22,22,15,27,17,15,5,5,5,1,3,4,2,0
0,0,0,3,2,1,1,1,4,3,2,3,4,7,5,2,11,3,7,4,8,11,11,12,14,20,16,24,37,61,68,44,53,68,73,64,49,51,68,47,48,41,37,28,30,31,22,40,21,21,21,21,31,18,10,14,8,6,7,0,3,2,0,0
0,1,1,0,3,3,3,3,4,3,7,4,5,14,9,8,6,10,7,6,11,12,11,15,20,18,22,30,73,101,71,48,55,56,60,47,57,57,60,65,56,54,42,47,37,34,38,24,33,25,31,16,17,10,14,10,12,5,3,2,6,1,0,0
0,0,0,3,1,10,5,5,4,3,5,4,5,9,10,6,10,4,6,5,5,12,21,23,36,28,46,72,97,64,86,71,65,74,71,70,68,69,54,70,57,53,42,48,53,33,39,44,40,15,30,17,14,9,14,15,8,8,3,6,4,2,1,0
0,3,1,0,2,7,6,5,3,2,5,4,8,12,16,5,7,17,10,12,15,20,19,24,15,24,33,66,122,109,55,70,72,80,68,75,63,79,66,79,58,59,66,49,36,29,44,26,18,31,14,12,12,18,11,11,8,11,7,6,2,1,0,0
0,1,3,2,2,3,1,3,3,3,8,9,11,11,5,16,8,10,10,14,19,19,25,17,21,16,23,33,55,93,113,104,92,79,87,63,72,87,108,94,68,66,75,55,46,48,47,25,28,15,17,8,9,11,8,9,14,1,4,5,4,3,1,0
0,1,0,1,1,3,6,4,8,3,6,5,7,4,8,4,8,17,12,17,14,20,16,22,22,24,24,29,47,68,77,91,81,100,94,96,105,102,108,91,78,60,46,39,35,36,30,35,25,16,18,7,9,11,6,10,13,6,3,6,3,4,0,0
0,1,0,0,3,4,4,1,9,4,7,8,7,5,11,9,13,9,16,15,21,24,15,16,15,31,19,28,39,48,42,53,85,74,109,77,97,102,93,79,57,54,52,32,24,26,30,27,21,21,11,12,10,9,14,8,8,2,5,5,4,1,0,0
0,1,0,4,4,2,2,4,4,4,3,5,7,3,10,8,11,14,9,11,11,10,9,9,13,13,23,22,17,20,22,30,53,49,78,80,69,67,57,50,28,30,35,26,34,25,28,14,11,14,9,7,13,7,9,4,5,3,4,1,1,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
